"URL","CHARSET","SERVER","WHOIS_COUNTRY","WHOIS_STATEPRO","WHOIS_REGDATE","WHOIS_UPDATED_DATE","TCP_CONVERSATION_EXCHANGE","DIST_REMOTE_TCP_PORT","REMOTE_IPS","APP_BYTES","SOURCE_APP_BYTES","DNS_QUERY_TIMES","Type","NUMBER SPECIAL CHAR","TOTAL URL LENGTH"
"B0_2036","UTF-8","MW2236.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",29,10,11,2022,803,0,"benign",9,43
"B0_206","US-ASCII","MICROSOFT-HTTPAPI/2.0","None","None","13/11/2002 0:00","13/11/2016 0:00",39,9,5,4044,44173,4,"benign",7,43
"B0_2070","UTF-8","NGINX/1.1.19","None","None","9/12/1996 0:00","9/10/2015 0:00",4,3,2,408,448,0,"benign",8,43
"B0_2188","UTF-8","APACHE/2.2.15 (CENTOS)","US","Arizona","30/1/1996 0:00","1/2/2017 0:00",4,3,2,420,366,0,"benign",9,43
"B0_2194","UTF-8","MW2101.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",9,5,6,750,502,0,"benign",9,43
"B0_236","UTF-8","APACHE","UK","UK","27/2/1996 0:00","27/1/2016 0:00",33,1,4,2756,41938,4,"benign",9,43
"B0_242","UTF-8","VARNISH","US","CA","16/7/1999 0:00","29/3/2013 0:00",83,2,3,6008,147266,4,"benign",9,43
"B0_271","UTF-8","APACHE","US","Arizona","23/6/2006 0:00","24/6/2016 0:00",84,13,6,7403,117282,2,"benign",8,43
"B0_324","ISO-8859-1","NONE","None","None","28/11/1999 0:00","9/9/2013 0:00",22,3,8,2267,9811,6,"benign",9,43
"B0_331","ISO-8859","APACHE","None","None","25/9/2000 0:00","23/11/2015 0:00",8,0,3,803,2190,4,"benign",12,43
"B0_354","US-ASCII","MICROSOFT-IIS/7.5","None","None","26/9/2003 0:00","17/6/2016 0:00",25,2,6,2444,1984,6,"benign",8,43
"B0_43","ISO-8859-1","CLOUDFLARE-NGINX","CA","Quebec","10/4/2002 0:00","9/6/2016 0:00",20,4,7,1511,14430,2,"benign",9,43
"B0_553","UTF-8","NGINX","US","NY","23/3/1995 0:00","3/3/2017 0:00",23,15,9,2479,6085,4,"benign",10,43
"B0_612","US-ASCII","MICROSOFT-HTTPAPI/2.0","US","PA","5/6/2003 0:00","26/11/2014 0:00",17,7,3,2715,20139,6,"benign",7,43
"B0_667","ISO-8859-1","APACHE","GB","None","11/11/2006 0:00","26/10/2016 0:00",45,3,7,4178,44810,6,"benign",7,43
"B0_759","UTF-8","GSE","US","CA","31/7/2000 0:00","29/6/2016 0:00",64,5,13,6081,63457,4,"benign",7,43
"B0_782","UTF-8","RESIN/3.1.8","US","FL","20/4/1995 4:00","7/3/2013 19:26",0,0,0,0,0,0,"benign",10,43
"B0_885","UTF-8","MW2164.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",0,0,0,0,0,0,"benign",9,43
"B0_989","UTF-8","MICROSOFT-IIS/8.5","US","CO","3/5/2015 0:00","4/5/2016 0:00",0,0,0,0,0,0,"benign",10,43
"M0_49","ISO-8859-1","APACHE/2.2.14 (FREEBSD) MOD_SSL/2.2.14 OPENSSL/0.9.8Y DAV/2 PHP/5.2.12 WITH SUHOSIN-PATCH","US","Utah","24/5/2000 0:00","25/5/2016 0:00",22,0,2,3444,9819,6,"malicious",10,44
"B0_1055","UTF-8","NGINX/1.6.2","US","CO","4/2/2005 0:00","21/3/2017 0:00",0,0,0,0,0,0,"benign",10,44
"B0_1097","ISO-8859-1","NGINX","US","WA","8/4/1996 0:00","18/11/2016 0:00",0,0,0,0,0,0,"benign",8,44
"B0_1111","ISO-8859-1","APACHE","None","None",,,0,0,0,0,0,0,"benign",11,44
"B0_1180","UTF-8","ATS","US","CA","18/1/1995 0:00","26/8/2015 0:00",0,0,0,0,0,0,"benign",9,44
"B0_1213","UTF-8","MW2242.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",0,0,0,0,0,0,"benign",9,44
"B0_1230","UTF-8","NGINX","US","NY","16/9/1996 4:00","5/4/2017 13:36",0,0,0,0,0,0,"benign",9,44
"B0_1405","US-ASCII","MICROSOFT-HTTPAPI/2.0","US","PA","5/6/2003 0:00","26/11/2014 0:00",0,0,0,0,0,0,"benign",7,44
"B0_190","ISO-8859-1","NGINX","US","WA","8/4/1996 0:00","18/11/2016 0:00",19,0,2,1809,26805,4,"benign",8,44
"B0_2055","UTF-8","APACHE/2.4.6 (CENTOS) OPENSSL/1.0.1E-FIPS PHP/5.5.38","AU","None","20/7/2006 0:00","5/3/2013 0:00",17,7,6,1242,962,0,"benign",10,44
"B0_2090","ISO-8859-1","NGINX","US","Ohio","8/1/2004 0:00","3/1/2017 0:00",6,4,3,640,606,0,"benign",9,44
"B0_2139","ISO-8859-1","NONE","US","CA","2/11/2002 0:00","2/2/2017 0:00",5,3,2,498,438,0,"benign",11,44
"B0_2140","UTF-8","APACHE","CA","ON","9/12/2003 0:00","22/10/2016 0:00",6,6,3,540,539,0,"benign",10,44
"B0_2151","UTF-8","MW2175.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",39,19,10,2742,306,0,"benign",9,44
"B0_2257","UTF-8","APACHE","US","Arizona","12/3/2008 0:00","19/5/2016 0:00",14,7,12,1092,970,0,"benign",7,44
"B0_226","ISO-8859-1","MICROSOFT-IIS/7.5","US","WA","13/9/2000 0:00","29/8/2016 0:00",40,6,5,4203,47931,2,"benign",8,44
"B0_235","US-ASCII","MICROSOFT-HTTPAPI/2.0","US","UT","5/2/1999 0:00","16/6/2014 0:00",26,10,6,2512,7155,6,"benign",9,44
"B0_239","UTF-8","MW2107.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",40,35,2,5987,38230,8,"benign",9,44
"B0_277","UTF-8","MW2190.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",37,32,2,5805,40585,8,"benign",9,44
"B0_289","UTF-8","APACHE","CA","ON","9/12/2003 0:00","22/10/2016 0:00",157,2,5,11053,284743,2,"benign",9,44
"B0_311","ISO-8859-1","APACHE","None","None",,,9,0,2,870,5876,2,"benign",9,44
"B0_316","ISO-8859-1","APACHE/2","US","FL","10/5/2000 0:00","11/10/2016 0:00",12,4,3,972,15901,2,"benign",8,44
"B0_408","ISO-8859-1","NONE","US","California","28/11/1999 0:00","9/9/2013 0:00",15,0,6,1556,9023,6,"benign",9,44
"B0_436","UTF-8","NGINX + PHUSION PASSENGER","US","FL","3/6/2000 0:00","5/5/2016 0:00",29,16,7,2326,3623,4,"benign",9,44
"B0_49","UTF-8","APACHE/2.4.6 (CENTOS)","US","CA","25/1/1995 0:00","5/12/2013 0:00",71,1,6,5647,120385,8,"benign",8,44
"B0_51","UTF-8","SERVER","US","WA","5/1/1996 0:00","5/5/2016 0:00",23,6,9,1942,15275,4,"benign",8,44
"B0_550","ISO-8859-1","NGINX/1.13.0","FR","None","5/10/2005 0:00","21/5/2015 0:00",6,0,1,672,1381,2,"benign",9,44
"B0_557","ISO-8859-1","NGINX","US","Ohio","8/1/2004 0:00","3/1/2017 0:00",53,21,8,7834,22947,8,"benign",9,44
"B0_616","UTF-8","NGINX","US","New York","28/6/2006 0:00","1/2/2013 0:00",17,12,4,2401,19291,6,"benign",8,44
"B0_617","ISO-8859-1","APACHE/2.4.25","US","CO","25/6/1997 0:00","26/3/2017 0:00",16,3,4,1480,10665,4,"benign",10,44
"B0_633","ISO-8859-1","BARISTA/5.1.3","US","CA","9/1/1998 0:00","4/1/2017 0:00",10,0,5,1197,1424,4,"benign",9,44
"B0_641","UTF-8","SERVER","US","WA","5/1/1996 0:00","5/5/2016 0:00",18,0,3,2274,31811,4,"benign",8,44
"B0_733","ISO-8859-1","NONE","US","California","28/11/1999 0:00","9/9/2013 0:00",20,4,6,2097,9280,4,"benign",9,44
"B0_832","UTF-8","MW2103.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",0,0,0,0,0,0,"benign",9,44
"B0_833","US-ASCII","MICROSOFT-HTTPAPI/2.0","CA","ON","17/3/2000 0:00","17/1/2016 0:00",0,0,0,0,0,0,"benign",8,44
"B0_993","US-ASCII","MICROSOFT-IIS/7.5","US","California","26/9/2003 0:00","17/6/2016 0:00",0,0,0,0,0,0,"benign",8,44
"M1_2","ISO-8859-1","APACHE","None","None","9/10/2016 17:08",,4,0,2,531,494,2,"malicious",10,45
"B0_10","ISO-8859-1","NGINX","None","None","29/2/2008 0:00","21/2/2017 0:00",7,0,2,1088,7650,4,"benign",8,45
"B0_1062","UTF-8","NGINX/1.11.2","US","MI","18/5/2001 0:00","19/3/2016 0:00",0,0,0,0,0,0,"benign",9,45
"B0_1083","ISO-8859-1","NONE","None","None","28/11/1999 0:00","9/9/2013 0:00",0,0,0,0,0,0,"benign",9,45
"B0_1085","ISO-8859-1","SQUEEGIT/1.2.5 (3_SIR)","US","MA","29/9/1994 0:00","29/11/2016 0:00",0,0,0,0,0,0,"benign",9,45
"B0_1140","ISO-8859-1","MICROSOFT-IIS/8.5","US","FL","30/10/2002 0:00","6/7/2016 0:00",0,0,0,0,0,0,"benign",8,45
"B0_1192","ISO-8859-1","APACHE","None","None","19/12/2000 0:00","16/12/2016 0:00",0,0,0,0,0,0,"benign",10,45
"B0_1232","ISO-8859-1","MICROSOFT-IIS/7.5","US","CT","13/5/1998 0:00","17/6/2016 0:00",0,0,0,0,0,0,"benign",10,45
"B0_1238","ISO-8859-1","CLOUDFLARE-NGINX","US","Arizona","9/8/2009 0:00","17/6/2016 0:00",0,0,0,0,0,0,"benign",9,45
"B0_1262","ISO-8859-1","APACHE/2.4.25 (DEBIAN)","US","MA","29/7/2007 0:00","9/7/2016 0:00",0,0,0,0,0,0,"benign",7,45
"B0_1272","UTF-8","APACHE","US","Arizona","15/7/2009 0:00","20/4/2015 0:00",0,0,0,0,0,0,"benign",7,45
"B0_1318","US-ASCII","MICROSOFT-HTTPAPI/2.0","None","None","27/9/2000 0:00","10/10/2016 0:00",0,0,0,0,0,0,"benign",8,45
"B0_1343","UTF-8","AMAZONS3","US","Arizona","13/7/2001 0:00","26/4/2015 0:00",0,0,0,0,0,0,"benign",8,45
"B0_1411","UTF-8","MW2192.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",0,0,0,0,0,0,"benign",11,45
"B0_158","UTF-8","APACHE","US","CA","20/10/1998 0:00","4/12/2013 0:00",14,0,7,1201,4922,4,"benign",11,45
"B0_2204","UTF-8","ECD (FLL/0790)","US","NY","10/3/2005 0:00","7/3/2017 0:00",8,4,3,660,476,0,"benign",8,45
"B0_2259","UTF-8","PAGELY GATEWAY/1.5.1","US","Minnesota","8/8/2001 0:00","9/11/2015 0:00",10,9,8,780,805,0,"benign",11,45
"B0_266","UTF-8","NGINX/1.10.3","NL","NOT APPLICABLE","27/11/2002 0:00","21/11/2016 0:00",4,0,2,541,579,2,"benign",9,45
"B0_288","UTF-8","APACHE","CA","ON","9/12/2003 0:00","22/10/2016 0:00",185,0,2,13834,488313,2,"benign",9,45
"B0_315","UTF-8","MW2101.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",47,41,4,6464,39038,8,"benign",9,45
"B0_317","ISO-8859-1","APACHE/2.4.25 (AMAZON) OPENSSL/1.0.1K-FIPS","US","Missouri","28/9/2007 16:06","28/3/2017 18:24",44,0,2,4044,82259,2,"benign",8,45
"B0_406","ISO-8859-1","APACHE/2.4.25 (FREEBSD) OPENSSL/1.0.1S-FREEBSD PHP/5.6.30","None","None",,,28,2,5,3409,18392,2,"benign",10,45
"B0_467","ISO-8859-1","NONE","US","CA","9/1/1998 0:00","4/1/2017 0:00",32,5,9,2595,15941,4,"benign",10,45
"B0_485","UTF-8","MW2097.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",55,43,7,10205,38894,14,"benign",9,45
"B0_509","UTF-8","MW2239.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",40,35,2,4590,84636,6,"benign",9,45
"B0_541","UTF-8","ATS","US","CA","18/1/1995 0:00","26/8/2015 0:00",46,22,8,5308,40052,8,"benign",10,45
"B0_585","ISO-8859-1","APACHE","AU","VIC","12/3/2009 1:58","18/4/2017 1:29",3,0,1,198,186,0,"benign",8,45
"B0_608","UTF-8","APACHE","US","MA","8/11/1993 0:00","12/10/2015 0:00",19,0,2,1801,26643,4,"benign",9,45
"B0_683","UTF-8","NONE","US","NY","25/7/1998 0:00","5/3/2017 0:00",19,0,3,1816,12138,4,"benign",10,45
"B0_686","ISO-8859-1","APACHE","AU","Queensland","22/3/2006 0:00","22/3/2017 0:00",70,3,8,5631,82281,6,"benign",9,45
"B0_691","US-ASCII","MICROSOFT-HTTPAPI/2.0","US","UT","5/2/1999 0:00","16/6/2014 0:00",28,10,9,2683,11690,8,"benign",9,45
"B0_724","UTF-8","MW2233.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",33,29,2,5852,37285,8,"benign",10,45
"B0_725","ISO-8859-1","APACHE","US","Washington","16/11/1999 0:00","5/11/2016 0:00",26,16,5,3891,37000,8,"benign",8,45
"B0_730","ISO-8859-1","NGINX","US","WA","20/7/1998 4:00","21/2/2017 3:57",8,0,2,805,1087,4,"benign",9,45
"B0_74","WINDOWS-1252","FBS","US","WA","7/4/2003 0:00","1/11/2013 0:00",15,0,2,2730,9605,4,"benign",9,45
"B0_766","UTF-8","NGINX/1.12.0","US","NY","4/6/2009 0:00","4/5/2016 0:00",9,0,5,1197,1532,4,"benign",7,45
"B0_798","UTF-8","ATS","CA","ON","29/11/2000 0:00","21/10/2016 0:00",0,0,0,0,0,0,"benign",10,45
"B0_847","ISO-8859-1","CLOUDFLARE-NGINX","NL","Noord-Holland","3/2/1999 0:00","4/2/2017 0:00",0,0,0,0,0,0,"benign",10,45
"B0_871","ISO-8859-1","NONE","US","California","28/11/1999 0:00","9/9/2013 0:00",0,0,0,0,0,0,"benign",9,45
"B0_895","UTF-8","MW2175.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",0,0,0,0,0,0,"benign",9,45
"B0_919","UTF-8","NONE","None","None","18/10/2000 0:00","29/1/2017 0:00",0,0,0,0,0,0,"benign",8,45
"M0_117","UTF-8","NGINX","None","None",,,11,0,3,1274,3132,4,"malicious",11,46
"M0_82","ISO-8859-1","NGINX/1.12.0","US","CALIFORNIA","6/10/2005 0:00","6/10/2016 0:00",7,0,2,742,1263,2,"malicious",12,46
"B0_112","ISO-8859-1","NONE","US","CA","29/3/1997 0:00","29/11/2016 0:00",63,59,2,8062,82775,12,"benign",9,46
"B0_1143","UTF-8","MW2199.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",0,0,0,0,0,0,"benign",11,46
"B0_1201","ISO-8859-1","APACHE/2.4.25 (AMAZON) OPENSSL/1.0.1K-FIPS","None","None","22/9/2009 0:00","23/4/2015 0:00",0,0,0,0,0,0,"benign",9,46
"B0_1220","UTF-8","NGINX/1.4.6 (UBUNTU)","None","None",,,0,0,0,0,0,0,"benign",9,46
"B0_1221","ISO-8859-1","MICROSOFT-IIS/7.5","US","WA","13/9/2000 0:00","29/8/2016 0:00",0,0,0,0,0,0,"benign",9,46
"B0_123","UTF-8","MW2255.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",46,42,2,6883,38056,8,"benign",11,46
"B0_124","ISO-8859-1","APACHE","US","NY","18/1/1994 0:00","21/10/2016 0:00",29,14,4,3416,17574,6,"benign",9,46
"B0_1270","UTF-8","PAGELY GATEWAY/1.5.1","US","Minnesota","8/8/2001 0:00","9/11/2015 0:00",0,0,0,0,0,0,"benign",10,46
"B0_1314","ISO-8859-1","NONE","US","VA","13/9/1996 4:00","16/7/2016 7:42",0,0,0,0,0,0,"benign",8,46
"B0_1333","ISO-8859-1","NGINX","US","Arizona","21/7/2008 0:00","18/4/2015 0:00",0,0,0,0,0,0,"benign",9,46
"B0_1397","UTF-8","NGINX","US","NY","23/3/1995 0:00","3/3/2017 0:00",0,0,0,0,0,0,"benign",9,46
"B0_2016","UTF-8","APACHE/2.4.7 (UBUNTU)","US","WA","30/1/2007 0:00","28/12/2016 0:00",7,6,4,606,496,0,"benign",8,46
"B0_2153","ISO-8859-1","APACHE","JP","Osaka","11/3/2017 0:00","24/4/2017 0:00",5,3,3,498,504,0,"benign",10,46
"B0_2222","UTF-8","APACHE/2.4","US","Maryland","25/8/2004 0:00","26/8/2016 0:00",20,6,10,1392,766,0,"benign",10,46
"B0_2253","UTF-8","NONE","US","PA","16/5/2001 0:00","13/5/2015 0:00",7,4,3,582,596,0,"benign",11,46
"B0_2302","UTF-8","MW2228.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",6,4,4,564,504,0,"benign",9,46
"B0_234","UTF-8","ATS","US","CA","22/11/2003 0:00","1/5/2014 0:00",50,40,5,5894,69918,8,"benign",9,46
"B0_237","UTF-8","APACHE","US","PA","14/10/2016 0:00","14/10/2016 0:00",7,0,2,680,1363,4,"benign",8,46
"B0_270","UTF-8","ATS","US","CA","18/1/1995 0:00","26/8/2015 0:00",38,13,10,4509,35953,10,"benign",11,46
"B0_29","UTF-8","NGINX/1.10.1 + PHUSION PASSENGER 5.0.30","US","Nevada","15/12/2004 0:00","25/2/2015 0:00",24,2,10,3146,4258,4,"benign",10,46
"B0_292","UTF-8","NONE","US","NY","26/7/1995 0:00","21/7/2016 0:00",127,0,3,8942,233106,4,"benign",9,46
"B0_304","ISO-8859-1","NGINX","None","None","22/4/1999 0:00","9/9/2016 0:00",74,0,2,18084,113453,4,"benign",8,46
"B0_306","ISO-8859-1","NGINX","US","Ohio","8/1/2004 0:00","3/1/2017 0:00",20,2,6,3089,7088,4,"benign",10,46
"B0_439","UTF-8","NGINX","US","CA","26/5/2006 0:00","8/9/2016 0:00",15,8,6,2218,5203,4,"benign",8,46
"B0_477","ISO-8859-1","NONE","US","CA","2/11/2002 0:00","2/2/2017 0:00",70,21,7,9463,133235,10,"benign",12,46
"B0_506","UTF-8","OPENRESTY","US","California","6/8/2002 0:00","15/10/2015 0:00",22,18,1,3331,62295,6,"benign",10,46
"B0_525","ISO-8859-1","NGINX","US","Ohio","8/1/2004 0:00","3/1/2017 0:00",44,11,7,6306,22528,6,"benign",11,46
"B0_542","UTF-8","APACHE","US","MO","20/5/1996 0:00","24/10/2016 0:00",44,2,7,3516,33488,4,"benign",10,46
"B0_55","ISO-8859-1","NGINX","US","Ohio","8/1/2004 0:00","3/1/2017 0:00",21,0,3,4103,16662,4,"benign",10,46
"B0_555","ISO-8859-1","APACHE","None","None",,,12,0,3,1351,9692,4,"benign",12,46
"B0_565","ISO-8859-1","NGINX","None","None","7/3/2000 0:00","23/3/2017 0:00",25,0,4,2115,17150,4,"benign",10,46
"B0_602","UTF-8","CLOUDFLARE-NGINX","PH","None","8/7/2000 0:00","5/3/2016 0:00",12,0,3,1716,11285,4,"benign",8,46
"B0_64","ISO-8859-1","MICROSOFT-IIS/8.5","None","None",,,28,0,3,4364,22879,2,"benign",10,46
"B0_687","UTF-8","APACHE","None","None",,,15,5,11,1244,1616,2,"benign",10,46
"B0_689","US-ASCII","CLOUDFLARE-NGINX","US","Arizona","3/12/1999 0:00","6/10/2015 0:00",22,16,8,3094,7809,4,"benign",8,46
"B0_727","ISO-8859-1","APACHE/2.2.31 (UNIX) MOD_SSL/2.2.31 OPENSSL/1.0.1E-FIPS MOD_BWLIMITED/1.4 MOD_FCGID/2.3.9","US","MI","15/11/1998 0:00","23/12/2011 0:00",125,0,1,8528,231799,4,"benign",8,46
"B0_736","UTF-8","GSE","US","CA","31/7/2000 0:00","29/6/2016 0:00",33,1,5,3244,24696,10,"benign",7,46
"B0_747","UTF-8","APACHE/2.2.15 (CENTOS)","AU","New South Wales","8/1/2009 10:56","9/1/2017 10:11",197,0,3,13622,486769,2,"benign",9,46
"B0_753","UTF-8","MW2165.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",38,26,12,4376,40918,6,"benign",10,46
"B0_822","UTF-8","NGINX","PA","PANAMA","11/11/2007 0:00","18/12/2015 0:00",0,0,0,0,0,0,"benign",10,46
"B0_873","ISO-8859-1","NONE","US","California","28/11/1999 0:00","9/9/2013 0:00",0,0,0,0,0,0,"benign",9,46
"B0_889","ISO-8859-1","NONE","US","CA","29/3/1997 0:00","29/11/2016 0:00",0,0,0,0,0,0,"benign",6,46
"M0_86","ISO-8859-1","APACHE/2.2.31 (CENTOS)","PA","PANAMA","19/7/2004 0:00","6/7/2016 0:00",26,11,7,3213,16931,8,"malicious",11,47
"B0_1037","ISO-8859-1","CLOUDFLARE-NGINX","US","Texas","2/9/2003 0:00","18/9/2015 0:00",0,0,0,0,0,0,"benign",9,47
"B0_1122","UTF-8","NGINX","PA","PANAMA","11/11/2007 0:00","18/12/2015 0:00",0,0,0,0,0,0,"benign",9,47
"B0_1216","ISO-8859-1","NONE","CA","ON","31/12/1999 0:00","17/12/2016 0:00",0,0,0,0,0,0,"benign",9,47
"B0_1245","UTF-8","NGINX/1.13.0","US","Washington","28/8/1998 0:00","13/12/2016 0:00",0,0,0,0,0,0,"benign",8,47
"B0_1286","US-ASCII","MICROSOFT-HTTPAPI/2.0","US","UT","5/2/1999 0:00","16/6/2014 0:00",0,0,0,0,0,0,"benign",9,47
"B0_1294","ISO-8859-1","APACHE","PA","PANAMA","4/10/2003 0:00","8/12/2014 0:00",0,0,0,0,0,0,"benign",8,47
"B0_1295","UTF-8","SERVER","US","WA","2/10/2007 0:00","31/8/2016 0:00",0,0,0,0,0,0,"benign",9,47
"B0_1305","US-ASCII","MICROSOFT-HTTPAPI/2.0","US","Nebraska","24/4/2007 0:00","25/4/2017 0:00",0,0,0,0,0,0,"benign",10,47
"B0_1310","UTF-8","CLOUDFLARE-NGINX","US","AL","15/12/2010 0:00","27/10/2016 0:00",0,0,0,0,0,0,"benign",11,47
"B0_1340","ISO-8859-1","APACHE/2.0.52 (RED HAT)","None","None",,,0,0,0,0,0,0,"benign",10,47
"B0_1410","ISO-8859-1","NONE","US","California","28/11/1999 0:00","9/9/2013 0:00",0,0,0,0,0,0,"benign",9,47
"B0_153","UTF-8","NONE","US","WA","1/6/2001 0:00","17/5/2016 0:00",32,28,3,4948,19634,8,"benign",10,47
"B0_20","UTF-8","CLOUDFLARE-NGINX","None","None","22/8/2007 0:00","24/7/2014 0:00",31,3,5,3590,35687,4,"benign",10,47
"B0_2005","UTF-8","APACHE","None","None","26/1/2001 0:00","26/3/2017 0:00",9,7,5,750,744,0,"benign",9,47
"B0_2037","UTF-8","NGINX","PH","ILOCOS NORTE R3","6/6/2007 0:00","19/12/2015 0:00",8,7,4,684,624,0,"benign",9,47
"B0_2111","ISO-8859-1","LITESPEED","US","GA","19/9/2002 0:00","4/9/2016 0:00",11,3,7,810,730,0,"benign",9,47
"B0_2177","UTF-8","GUNICORN/19.7.1","US","California","28/7/1995 0:00","26/11/2015 0:00",13,7,2,2133,17914,0,"benign",9,47
"B0_220","UTF-8","MW2228.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",29,20,8,4167,3181,4,"benign",12,47
"B0_2239","UTF-8","APACHE/2.4.6 (CENTOS) OPENSSL/1.0.1E-FIPS PHP/5.5.38","AU","None","20/7/2006 0:00","5/3/2013 0:00",7,7,3,618,624,0,"benign",10,47
"B0_2296","UTF-8","SERVER","US","NV","1/11/1994 0:00","30/4/2014 0:00",17,7,10,1182,670,0,"benign",9,47
"B0_231","UTF-8","NGINX","PA","PANAMA","11/11/2007 0:00","18/12/2015 0:00",61,46,14,6679,59369,8,"benign",11,47
"B0_252","UTF-8","APACHE/2.4.6 (CENTOS) OPENSSL/1.0.1E-FIPS PHP/5.5.38","AU","None","20/7/2006 0:00","5/3/2013 0:00",14,1,3,2133,3258,6,"benign",10,47
"B0_268","UTF-8","NGINX","None","None","8/5/2001 0:00","19/4/2015 0:00",34,0,5,4084,36205,8,"benign",10,47
"B0_280","UTF-8","APACHE/2.2.15 (RED HAT)","None","None",,,15,1,7,1552,2790,6,"benign",11,47
"B0_287","UTF-8","APACHE/2.4","US","Pennsylvania","29/5/1996 0:00","28/4/2015 0:00",31,0,6,3312,36225,4,"benign",9,47
"B0_298","ISO-8859-1","APACHE/2.2.31 (UNIX) MOD_SSL/2.2.31 OPENSSL/0.9.8E-FIPS-RHEL5 MOD_BWLIMITED/1.4","CA","ON","18/10/2002 0:00","17/10/2016 0:00",31,7,8,3007,23628,4,"benign",8,47
"B0_32","UTF-8","APACHE/2.4.6 (CENTOS) OPENSSL/1.0.1E-FIPS PHP/5.4.16","None","None","18/10/2004 0:00","2/7/2015 0:00",4,2,4,296,778,2,"benign",11,47
"B0_381","UTF-8","ATS","US","CA","22/11/2003 0:00","1/5/2014 0:00",55,45,5,6240,69305,8,"benign",9,47
"B0_39","UTF-8","APACHE","None","None","5/11/1997 0:00","14/4/2015 0:00",9,1,2,1180,1834,4,"benign",9,47
"B0_446","UTF-8","APACHE-COYOTE/1.1","GB","London","13/6/1997 0:00","5/11/2015 0:00",23,2,4,2112,13191,6,"benign",10,47
"B0_45","UTF-8","MW2241.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",24,19,2,3538,22895,6,"benign",11,47
"B0_498","ISO-8859-1","NONE","US","CA","29/3/1997 0:00","29/11/2016 0:00",55,47,6,7049,110342,10,"benign",8,47
"B0_500","ISO-8859-1","APACHE","AU","Queensland","22/3/2006 0:00","22/3/2017 0:00",33,3,6,2457,68869,2,"benign",10,47
"B0_528","ISO-8859-1","APACHE/1.3.33 (UNIX) MOD_SSL/2.8.24 OPENSSL/0.9.7E-P1 PHP/4.4.8","US","NY","28/3/2000 0:00","28/3/2017 0:00",76,3,7,5283,268442,2,"benign",8,47
"B0_581","UTF-8","NGINX","CA","MB","12/4/2000 0:00","4/4/2017 0:00",7,0,2,729,2045,2,"benign",8,47
"B0_650","ISO-8859-1","NONE","US","California","28/11/1999 0:00","9/9/2013 0:00",33,2,8,3759,11243,6,"benign",9,47
"B0_913","UTF-8","APACHE","CA","ON","9/12/2003 0:00","22/10/2016 0:00",0,0,0,0,0,0,"benign",9,47
"B0_926","ISO-8859-1","NONE","US","California","28/11/1999 0:00","9/9/2013 0:00",0,0,0,0,0,0,"benign",9,47
"B0_949","ISO-8859-1","NGINX/1.11.3","US","CA","28/11/2006 0:00","13/3/2014 0:00",0,0,0,0,0,0,"benign",9,47
"B0_998","ISO-8859-1","NONE","US","CA","2/11/2002 0:00","2/2/2017 0:00",0,0,0,0,0,0,"benign",11,47
"M0_114","ISO-8859-1","LIGHTTPD","FR","None","24/2/1996 0:00","27/12/2016 0:00",17,5,10,1320,1967,2,"malicious",10,48
"M0_146","UTF-8","NGINX","None","None",,,23,1,4,2912,3753,8,"malicious",11,48
"M0_46","ISO-8859-1","APACHE/2.2.14 (FREEBSD) MOD_SSL/2.2.14 OPENSSL/0.9.8Y DAV/2 PHP/5.2.12 WITH SUHOSIN-PATCH","US","Utah","24/5/2000 0:00","25/5/2016 0:00",22,0,2,3448,9819,6,"malicious",10,48
"M0_51","ISO-8859-1","APACHE/2.2.14 (FREEBSD) MOD_SSL/2.2.14 OPENSSL/0.9.8Y DAV/2 PHP/5.2.12 WITH SUHOSIN-PATCH","US","Utah","24/5/2000 0:00","25/5/2016 0:00",24,0,2,4041,12420,6,"malicious",11,48
"M0_99","UTF-8","APACHE","CZ","PRAHA","7/10/2006 0:00","7/3/2017 0:00",48,0,1,3450,66124,2,"malicious",14,48
